"ISO","GID","P_2000","P_2001","P_2002","P_2003","P_2004","P_2005","P_2006","P_2007","P_2008","P_2009","P_2010","P_2011","P_2012","P_2013","P_2014","P_2015","P_2016","P_2017","P_2018","P_2019","P_2020"
"ago",241492,15634.5726427,15895.9873045,16161.7728966,16432.002502,16706.7504261,16986.0922164,17270.1046838,17558.8659233,17852.4553359,18150.9536499,18454.4429438,18763.006668,19076.7296687,19395.6982103,19720,20049.7242112,20384.9615083,20725.8040718,21072.3456235,21424.681452,21782.9084394
"ago",241493,14509.5493881,14752.1533296,14998.8136805,15249.5982652,15504.576042,15763.8171224,16027.39279,16295.3755204,16567.8390011,16844.8581515,17126.5091437,17412.8694235,17704.0177315,18000.0341251,18301,18606.998113,18918.1126046,19234.4290223,19556.0343436,19883.0170007,20215.4669041
"ago",241494,116322.964684,118267.918932,120245.393388,122255.9318,124300.087006,126378.42109,128491.505533,130639.92137,132824.259352,135045.12011,137303.114314,139598.862846,141932.99697,144306.158505,146719,149172.184916,151666.387806,154202.294504,156780.602309,159402.02018,162067.268931
"ago",241495,41577.497897,42272.685914,42979.4976796,43698.1275462,44428.7731159,45171.6352948,45926.9183483,46694.829957,47475.5812741,48269.3869833,49076.4653579,49897.0383207,50731.3315053,51579.5743177,52442,53318.8456938,54210.352506,55116.7655748,56038.3341373,56975.3115976,57927.9555973
"ago",241496,31306.5076083,31249.9549566,31193.5044627,31137.1559419,31080.9092102,31024.7640836,30968.7203786,30912.777912,30856.9365009,30801.1959627,30745.5561153,30690.0167767,30634.5777654,30579.2389001,30524,30468.8608845,30413.8213732,30358.8812864,30304.0404443,30249.2986678,30194.6557778
"ago",241497,27438.834951,27389.2689344,27339.7924548,27290.4053504,27241.1074597,27191.8986217,27142.7786754,27093.7474603,27044.8048161,26995.9505828,26947.1846007,26898.5067103,26849.9167526,26801.4145687,26753,26704.6728883,26656.4330755,26608.2804041,26560.2147165,26512.2358557,26464.3436647
"ago",241498,36155.7137403,36090.4013934,36025.2070279,35960.1304307,35895.171389,35830.3296906,35765.6051234,35700.9974759,35636.5065368,35572.1320953,35507.873941,35443.7318638,35379.7056541,35315.7951024,35252,35188.3201382,35124.7553089,35061.3053043,34997.9699169,34934.7489397,34871.6421661
"ago",241499,434405.99805,433621.279058,432837.977597,432056.091105,431275.617028,430496.552814,429718.895915,428942.643791,428167.793902,427394.343717,426622.290706,425851.632346,425082.366117,424314.489505,423548,422782.895095,422019.17229,421256.829088,420495.862997,419736.271528,418978.0522
"ago",241500,75398.156381,75115.877792,74834.6560086,74554.4870744,74275.3670477,73997.2920015,73720.2580237,73444.2612166,73169.2976973,72895.3635971,72622.4550623,72350.5682532,72079.6993446,71809.8445258,71541,71273.161985,71006.3267125,70740.4904283,70475.6493926,70211.7998792,69948.9381759
"ago",241501,91708.5499757,91365.2078923,91023.1512265,90682.375166,90342.8749163,90004.645701,89667.6827616,89331.9813574,88997.5367652,88664.3442799,88332.3992138,88001.6968967,87672.232676,87344.0019164,87017,86691.2223263,86366.6643119,86043.3213906,85721.1890132,85400.2626478,85080.5377791
"ago",241502,46603.0818274,46428.6073731,46254.7861232,46081.6156322,45909.0934636,45737.2171904,45565.9843943,45395.3926663,45225.4396063,45056.1228233,44887.4399351,44719.3885686,44551.9663594,44385.1709521,44219,44053.4511653,43888.5221188,43724.2105401,43560.5141177,43397.4305483,43234.9575376
"ago",241503,46219.4566485,46046.4184253,45874.0280295,45702.2830356,45531.1810273,45360.7195975,45190.896348,45021.7088894,44853.1548415,44685.2318328,44517.937501,44351.2694922,44185.2254617,44019.8030734,43855,43690.8139228,43527.2425319,43364.283526,43201.9346125,43040.1935072,42879.0579347
"ago",241504,23307.337448,23220.0785196,23133.1462746,23046.5394899,22960.2569472,22874.2974324,22788.6597363,22703.3426539,22618.344985,22533.6655338,22449.3031087,22365.2565231,22281.5245944,22198.1061445,22115,22032.2049915,21949.7199542,21867.5437277,21785.6751557,21704.1130866,21622.8563727
"ago",241505,15178.4885338,15121.6627103,15065.0496336,15008.6485071,14952.4585374,14896.4789338,14840.708909,14785.1476781,14729.7944596,14674.6484747,14619.7089474,14564.9751049,14510.4461772,14456.121397,14402,14348.0812249,14294.364313,14240.8485085,14187.5330587,14134.4172133,14081.5002252
"ago",241506,14386.9981236,14333.135513,14279.4745555,14226.0144959,14172.7545822,14119.6940651,14066.8321981,14014.1682373,13961.701442,13909.431074,13857.3563978,13805.4766808,13753.7911932,13702.2992077,13651,13599.8928483,13548.9770335,13498.2518393,13447.7165522,13397.370461,13347.2128575
"ago",241507,54431.5648735,54227.7818359,54024.7617293,53822.5016974,53620.9988945,53420.2504858,53220.2536469,53021.005564,52822.503434,52624.744464,52427.7258719,52231.4448858,52035.8987441,51841.0846958,51647,51453.6419261,51261.0077538,51069.094773,50877.9002835,50687.4215954,50497.656029
"ago",241508,513119.755067,511198.717107,509284.871205,507378.190435,505478.647971,503586.217089,501700.871165,499822.583673,497951.328187,496087.078382,494229.808029,492379.490997,490536.101255,488699.612869,486870,485047.236908,483231.297948,481422.157572,479619.790327,477824.170855,476035.273895
"ago",241509,27136.0912872,28555.3119061,30048.7579226,31620.3113333,33274.0571637,35014.2940866,36845.5455958,38772.5717643,40800.3816177,42934.246154,45179.7120449,47542.6160538,50029.1002075,52645.6277614,55399,58296.3739155,61345.2808119,64553.6458811,67929.8088034,71482.5454252,75221.090571
"ago",241510,24153.5165143,25416.7481379,26746.0469171,28144.8681717,29616.8479348,31165.8124047,32795.7878902,34511.0112764,36315.9410381,38215.2688289,40213.9316763,42317.1248148,44530.3151904,46859.255671,49310,51888.9185324,54602.7147934,57458.4429033,60463.5259137,63625.7751028,66953.4102792
