"ISO","GID","P_2000","P_2001","P_2002","P_2003","P_2004","P_2005","P_2006","P_2007","P_2008","P_2009","P_2010","P_2011","P_2012","P_2013","P_2014","P_2015","P_2016","P_2017","P_2018","P_2019","P_2020"
"cod",180876031,109753.535286,112262.206472,114828.219147,117452.883983,120137.541611,122883.563306,125692.351685,128565.341426,131504,134509.82842,137584.36201,140729.171183,143945.862252,147236.078244,150601.49974,154043.845738,157564.874524,161166.384577,164850.215481,168618.24887,172472.409387
"cod",180876032,720129.881171,736590.117082,753426.589799,770647.899085,788262.841272,806280.413749,824709.819566,843560.472126,862842,882564.25184,902737.301413,923371.452746,944477.245386,966065.459787,988147.122817,1010733.51339,1033836.16821,1057466.88771,1081637.74201,1106361.07716,1131649.52139
"cod",180876033,432268.051097,442148.538331,452254.86698,462592.199171,473165.815026,483981.115354,495043.624415,506358.992735,517933,529771.558001,541880.713657,554266.652104,566935.699855,579894.328028,593149.155653,606706.953056,620574.645312,634759.315785,649268.209747,664108.738075,679288.481043
"cod",180876034,442143.065009,452249.268552,462586.472778,473159.957743,483975.12419,495037.496309,506352.724557,517926.588548,529765,541874.005758,554259.790881,566928.681803,579887.149561,593141.813106,606699.442678,620566.963267,634751.458149,649260.172506,664100.517125,679280.072184,694806.591122
"cod",180876035,212412.951383,217268.141234,222234.307691,227313.987382,232509.774914,237824.324201,243260.349818,248820.628388,254508,260325.369659,266275.708772,272362.056663,278587.522129,284955.285023,291468.597882,298130.787589,304945.257068,311915.487026,319045.037729,326337.550822,333796.751188
"cod",180876036,268212.789123,274343.413471,280614.167434,287028.254,293588.949365,300299.604615,307163.647429,314184.583835,321366,328711.56406,336225.027996,343910.229547,351771.094176,359811.637067,368035.965184,376448.279364,385052.876463,393854.151553,402856.600165,412064.820586,421483.516205
"cod",180876037,455008.45881,465408.730719,476046.724924,486927.875119,498057.739197,509442.00209,521086.478673,532997.11673,545180,557641.351277,570387.535591,583425.063462,596760.594222,610400.939415,624353.066283,638624.101316,653221.3339,668152.220035,683424.386146,699045.632976,715023.939573
"cod",180876038,122846.775504,125654.723013,128526.852663,131464.631488,134469.56005,137543.173212,140687.04092,143902.769004,147192,150556.413986,153997.729445,157517.704137,161118.136,164800.864071,168567.76942,172420.776112,176361.852195,180393.010696,184516.31066,188733.858192,193047.807538
"cod",180876039,78495.1769316,80289.3659577,82124.5653285,84001.7124304,85921.7660759,87885.7069933,89894.538328,91949.2861543,94051,96200.7533822,98399.6443558,100648.796074,102949.357363,105302.503307,107709.43585,110171.38441,112689.606505,115265.388397,117900.045749,120594.924295,123351.40053
"cod",180876040,85378.9763525,87330.510554,89326.6515884,91368.4190484,93456.8558314,95593.0286728,97778.028691,100012.971944,102299,104637.280521,107029.007857,109475.40366,111977.717503,114537.227523,117155.241072,119833.095382,122572.158254,125373.828749,128239.537911,131170.749491,134168.9607
